"order_id","contact_name","product_name","quantity","order_date"
10867,"Fran Wilson","Perth Pasties",3,"1998-02-03"
10868,"Lúcia Carvalho","Gumbär Gummibärchen",20,"1998-02-04"
10868,"Lúcia Carvalho","Steeleye Stout",30,"1998-02-04"
10868,"Lúcia Carvalho","Maxilaku",42,"1998-02-04"
10869,"Hari Kumar","Chai",40,"1998-02-04"
10869,"Hari Kumar","Queso Cabrales",10,"1998-02-04"
10869,"Hari Kumar","Tunnbröd",50,"1998-02-04"
10869,"Hari Kumar","Scottish Longbreads",20,"1998-02-04"
10870,"Zbyszek Piestrzeniewicz","Steeleye Stout",3,"1998-02-04"
10870,"Zbyszek Piestrzeniewicz","Manjimup Dried Apples",2,"1998-02-04"
10871,"Laurence Lebihan","Grandma's Boysenberry Spread",50,"1998-02-05"
10871,"Laurence Lebihan","Pavlova",12,"1998-02-05"
10871,"Laurence Lebihan","Alice Mutton",16,"1998-02-05"
10872,"José Pedro Freyre","Pâté chinois",10,"1998-02-05"
10872,"José Pedro Freyre","Tarte au sucre",20,"1998-02-05"
10872,"José Pedro Freyre","Wimmers gute Semmelknödel",15,"1998-02-05"
10872,"José Pedro Freyre","Louisiana Fiery Hot Pepper Sauce",21,"1998-02-05"
10873,"Matti Karttunen","Sir Rodney's Scones",20,"1998-02-06"
10873,"Matti Karttunen","Rössle Sauerkraut",3,"1998-02-06"
10874,"José Pedro Freyre","Ikura",10,"1998-02-06"
10875,"Christina Berglund","Teatime Chocolate Biscuits",25,"1998-02-06"
10875,"Christina Berglund","Zaanse koeken",21,"1998-02-06"
10875,"Christina Berglund","Maxilaku",15,"1998-02-06"
10876,"Laurence Lebihan","Spegesild",21,"1998-02-09"
10876,"Laurence Lebihan","Wimmers gute Semmelknödel",20,"1998-02-09"
10877,"Janete Limeira","Pavlova",30,"1998-02-09"
10877,"Janete Limeira","Carnarvon Tigers",25,"1998-02-09"
10878,"Horst Kloss","Sir Rodney's Marmalade",20,"1998-02-10"
10879,"Matti Karttunen","Boston Crab Meat",12,"1998-02-10"
10879,"Matti Karttunen","Louisiana Fiery Hot Pepper Sauce",10,"1998-02-10"
10879,"Matti Karttunen","Lakkalikööri",10,"1998-02-10"
10880,"Maria Larsson","Tunnbröd",30,"1998-02-10"
10880,"Maria Larsson","Sirop d'érable",30,"1998-02-10"
10880,"Maria Larsson","Outback Lager",50,"1998-02-10"
10881,"Patricio Simpson","Röd Kaviar",10,"1998-02-11"
10882,"Jose Pavarotti","Singaporean Hokkien Fried Mee",25,"1998-02-11"
10882,"Jose Pavarotti","Maxilaku",20,"1998-02-11"
10882,"Jose Pavarotti","Tourtière",32,"1998-02-11"
10883,"Fran Wilson","Guaraná Fantástica",8,"1998-02-12"
10884,"Jaime Yorres","Sir Rodney's Scones",40,"1998-02-12"
10884,"Jaime Yorres","Gnocchi di nonna Alice",21,"1998-02-12"
10884,"Jaime Yorres","Louisiana Fiery Hot Pepper Sauce",12,"1998-02-12"
10885,"Pascale Cartrain","Chang",20,"1998-02-12"
10885,"Pascale Cartrain","Guaraná Fantástica",12,"1998-02-12"
10885,"Pascale Cartrain","Outback Lager",30,"1998-02-12"
10885,"Pascale Cartrain","Original Frankfurter grüne Soße",25,"1998-02-12"
10886,"Mario Pontes","Ikura",70,"1998-02-13"
10886,"Mario Pontes","Gorgonzola Telino",35,"1998-02-13"
10886,"Mario Pontes","Original Frankfurter grüne Soße",40,"1998-02-13"
10887,"Eduardo Saavedra","NuNuCa Nuß-Nougat-Creme",5,"1998-02-13"
10888,"José Pedro Freyre","Chang",20,"1998-02-16"
10888,"José Pedro Freyre","Scottish Longbreads",18,"1998-02-16"
10889,"Paula Wilson","Queso Cabrales",40,"1998-02-16"
10889,"Paula Wilson","Côte de Blaye",40,"1998-02-16"
10890,"Janine Labrune","Alice Mutton",15,"1998-02-16"
10890,"Janine Labrune","Sasquatch Ale",10,"1998-02-16"
10890,"Janine Labrune","Jack's New England Clam Chowder",14,"1998-02-16"
10891,"Renate Messner","Nord-Ost Matjeshering",15,"1998-02-17"
10892,"Catherine Dewey","Raclette Courdavault",40,"1998-02-17"
10893,"Philip Cramer","Northwoods Cranberry Sauce",30,"1998-02-18"
10893,"Philip Cramer","Guaraná Fantástica",10,"1998-02-18"
10893,"Philip Cramer","Thüringer Rostbratwurst",24,"1998-02-18"
10893,"Philip Cramer","Nord-Ost Matjeshering",35,"1998-02-18"
10893,"Philip Cramer","Inlagd Sill",20,"1998-02-18"
10894,"Jose Pavarotti","Konbu",28,"1998-02-18"
10894,"Jose Pavarotti","Gudbrandsdalsost",50,"1998-02-18"
10894,"Jose Pavarotti","Rhönbräu Klosterbier",120,"1998-02-18"
10895,"Roland Mendel","Guaraná Fantástica",110,"1998-02-18"
10895,"Roland Mendel","Chartreuse verte",45,"1998-02-18"
10895,"Roland Mendel","Boston Crab Meat",91,"1998-02-18"
10895,"Roland Mendel","Camembert Pierrot",100,"1998-02-18"
10896,"Catherine Dewey","Rogede sild",15,"1998-02-19"
10896,"Catherine Dewey","Gnocchi di nonna Alice",16,"1998-02-19"
10897,"Patricia McKenna","Thüringer Rostbratwurst",80,"1998-02-19"
10897,"Patricia McKenna","Nord-Ost Matjeshering",36,"1998-02-19"
10898,"Yvonne Moncada","Konbu",5,"1998-02-20"
10899,"Carlos González","Chartreuse verte",8,"1998-02-20"
10900,"Paula Parente","Outback Lager",3,"1998-02-20"
10901,"Carlos Hernández","Jack's New England Clam Chowder",30,"1998-02-23"
10901,"Carlos Hernández","Flotemysost",30,"1998-02-23"
10902,"Maria Larsson","Pâté chinois",30,"1998-02-23"
10902,"Maria Larsson","Tarte au sucre",6,"1998-02-23"
10903,"Mario Pontes","Konbu",40,"1998-02-24"
10903,"Mario Pontes","Louisiana Fiery Hot Pepper Sauce",21,"1998-02-24"
10903,"Mario Pontes","Scottish Longbreads",20,"1998-02-24"
10904,"Karl Jablonski","Escargots de Bourgogne",15,"1998-02-24"
10904,"Karl Jablonski","Tarte au sucre",35,"1998-02-24"
10905,"Paula Parente","Chai",20,"1998-02-24"
10906,"Zbyszek Piestrzeniewicz","Sirop d'érable",15,"1998-02-25"
10907,"Dominique Perrier","Rhönbräu Klosterbier",14,"1998-02-25"
10908,"Maurizio Moroni","Uncle Bob's Organic Dried Pears",20,"1998-02-26"
10908,"Maurizio Moroni","Filo Mix",14,"1998-02-26"
10909,"Jonas Bergulfsen","Uncle Bob's Organic Dried Pears",12,"1998-02-26"
10909,"Jonas Bergulfsen","Pavlova",15,"1998-02-26"
10909,"Jonas Bergulfsen","Jack's New England Clam Chowder",5,"1998-02-26"
10910,"Matti Karttunen","Teatime Chocolate Biscuits",12,"1998-02-26"
10910,"Matti Karttunen","Maxilaku",10,"1998-02-26"
10910,"Matti Karttunen","Sirop d'érable",5,"1998-02-26"
10911,"José Pedro Freyre","Chai",10,"1998-02-26"
10911,"José Pedro Freyre","Alice Mutton",12,"1998-02-26"
10911,"José Pedro Freyre","Laughing Lumberjack Lager",15,"1998-02-26"
10912,"Patricia McKenna","Queso Cabrales",40,"1998-02-26"
10912,"Patricia McKenna","Thüringer Rostbratwurst",60,"1998-02-26"
10913,"Lúcia Carvalho","Chef Anton's Cajun Seasoning",30,"1998-02-26"
10913,"Lúcia Carvalho","Geitost",40,"1998-02-26"
10913,"Lúcia Carvalho","Escargots de Bourgogne",15,"1998-02-26"
10914,"Lúcia Carvalho","Flotemysost",25,"1998-02-27"
10915,"Miguel Angel Paolino","Alice Mutton",10,"1998-02-27"
10915,"Miguel Angel Paolino","Geitost",30,"1998-02-27"
10915,"Miguel Angel Paolino","Tourtière",10,"1998-02-27"
10916,"Sergio Gutiérrez","Pavlova",6,"1998-02-27"
10916,"Sergio Gutiérrez","Mascarpone Fabioli",6,"1998-02-27"
10916,"Sergio Gutiérrez","Ravioli Angelo",20,"1998-02-27"
10917,"Alejandra Camino","Nord-Ost Matjeshering",1,"1998-03-02"
10917,"Alejandra Camino","Camembert Pierrot",10,"1998-03-02"
10918,"Elizabeth Lincoln","Chai",60,"1998-03-02"
10918,"Elizabeth Lincoln","Camembert Pierrot",25,"1998-03-02"
10919,"Felipe Izquierdo","Pavlova",24,"1998-03-02"
10919,"Felipe Izquierdo","NuNuCa Nuß-Nougat-Creme",24,"1998-03-02"
10919,"Felipe Izquierdo","Boston Crab Meat",20,"1998-03-02"
10920,"Thomas Hardy","Valkoinen suklaa",24,"1998-03-03"
10921,"Palle Ibsen","Steeleye Stout",10,"1998-03-03"
10921,"Palle Ibsen","Vegie-spread",40,"1998-03-03"
10922,"Mario Pontes","Alice Mutton",15,"1998-03-03"
10922,"Mario Pontes","Guaraná Fantástica",35,"1998-03-03"
10923,"Annette Roulet","Singaporean Hokkien Fried Mee",10,"1998-03-03"
10923,"Annette Roulet","Ipoh Coffee",10,"1998-03-03"
10923,"Annette Roulet","Laughing Lumberjack Lager",24,"1998-03-03"
10924,"Christina Berglund","Ikura",20,"1998-03-04"
10924,"Christina Berglund","Rössle Sauerkraut",30,"1998-03-04"
10924,"Christina Berglund","Rhönbräu Klosterbier",6,"1998-03-04"
10925,"Mario Pontes","Inlagd Sill",25,"1998-03-04"
10925,"Mario Pontes","Filo Mix",12,"1998-03-04"
10926,"Ana Trujillo","Queso Cabrales",2,"1998-03-04"
10926,"Ana Trujillo","Konbu",10,"1998-03-04"
10926,"Ana Trujillo","Teatime Chocolate Biscuits",7,"1998-03-04"
10926,"Ana Trujillo","Mozzarella di Giovanni",10,"1998-03-04"
10927,"Daniel Tonini","Sir Rodney's Marmalade",5,"1998-03-05"
10927,"Daniel Tonini","Filo Mix",5,"1998-03-05"
10927,"Daniel Tonini","Lakkalikööri",20,"1998-03-05"
10928,"Eduardo Saavedra","Zaanse koeken",5,"1998-03-05"
10928,"Eduardo Saavedra","Lakkalikööri",5,"1998-03-05"
10929,"Peter Franken","Sir Rodney's Scones",60,"1998-03-05"
10929,"Peter Franken","Rhönbräu Klosterbier",49,"1998-03-05"
10929,"Peter Franken","Original Frankfurter grüne Soße",15,"1998-03-05"
10930,"Pascale Cartrain","Sir Rodney's Scones",36,"1998-03-06"
10930,"Pascale Cartrain","Schoggi Schokolade",25,"1998-03-06"
10930,"Pascale Cartrain","Pâté chinois",25,"1998-03-06"
10930,"Pascale Cartrain","Escargots de Bourgogne",30,"1998-03-06"
10931,"Michael Holz","Konbu",42,"1998-03-06"
10931,"Michael Holz","Ravioli Angelo",30,"1998-03-06"
10932,"Laurence Lebihan","Pavlova",30,"1998-03-06"
10932,"Laurence Lebihan","Tarte au sucre",14,"1998-03-06"
10932,"Laurence Lebihan","Mozzarella di Giovanni",16,"1998-03-06"
10932,"Laurence Lebihan","Rhönbräu Klosterbier",20,"1998-03-06"
10933,"Helen Bennett","Perth Pasties",2,"1998-03-06"
10933,"Helen Bennett","Sirop d'érable",30,"1998-03-06"
10934,"Renate Messner","Grandma's Boysenberry Spread",20,"1998-03-09"
10935,"Paula Parente","Chai",21,"1998-03-09"
10935,"Paula Parente","Carnarvon Tigers",4,"1998-03-09"
10935,"Paula Parente","Tunnbröd",8,"1998-03-09"
10936,"Howard Snyder","Inlagd Sill",30,"1998-03-09"
10937,"Patricio Simpson","Rössle Sauerkraut",8,"1998-03-10"
10937,"Patricio Simpson","Sasquatch Ale",20,"1998-03-10"
10938,"Horst Kloss","Konbu",20,"1998-03-10"
10938,"Horst Kloss","Ipoh Coffee",24,"1998-03-10"
10938,"Horst Kloss","Camembert Pierrot",49,"1998-03-10"
10938,"Horst Kloss","Flotemysost",35,"1998-03-10"
10939,"Giovanni Rovelli","Chang",10,"1998-03-10"
10939,"Giovanni Rovelli","Laughing Lumberjack Lager",40,"1998-03-10"
10940,"Laurence Lebihan","Uncle Bob's Organic Dried Pears",8,"1998-03-11"
10940,"Laurence Lebihan","Konbu",20,"1998-03-11"
10941,"Jose Pavarotti","Gorgonzola Telino",44,"1998-03-11"
10941,"Jose Pavarotti","Tarte au sucre",30,"1998-03-11"
10941,"Jose Pavarotti","Scottish Longbreads",80,"1998-03-11"
10941,"Jose Pavarotti","Mozzarella di Giovanni",50,"1998-03-11"
10942,"Maurizio Moroni","Maxilaku",28,"1998-03-11"
10943,"Victoria Ashworth","Konbu",15,"1998-03-11"
10943,"Victoria Ashworth","Gustaf's Knäckebröd",21,"1998-03-11"
10943,"Victoria Ashworth","Spegesild",15,"1998-03-11"
10944,"Elizabeth Lincoln","Queso Cabrales",5,"1998-03-12"
10944,"Elizabeth Lincoln","Gula Malacca",18,"1998-03-12"
10944,"Elizabeth Lincoln","Gnocchi di nonna Alice",18,"1998-03-12"
10945,"Alexander Feuer","Konbu",20,"1998-03-12"
10945,"Alexander Feuer","Gorgonzola Telino",10,"1998-03-12"
10946,"Palle Ibsen","Ikura",25,"1998-03-12"
10946,"Palle Ibsen","Guaraná Fantástica",25,"1998-03-12"
10946,"Palle Ibsen","Original Frankfurter grüne Soße",40,"1998-03-12"
10947,"Victoria Ashworth","Raclette Courdavault",4,"1998-03-13"
10948,"José Pedro Freyre","Valkoinen suklaa",9,"1998-03-13"
10948,"José Pedro Freyre","Manjimup Dried Apples",40,"1998-03-13"
10948,"José Pedro Freyre","Pâté chinois",4,"1998-03-13"
10949,"Elizabeth Lincoln","Grandma's Boysenberry Spread",12,"1998-03-13"
10949,"Elizabeth Lincoln","Ikura",30,"1998-03-13"
10949,"Elizabeth Lincoln","Alice Mutton",6,"1998-03-13"
10949,"Elizabeth Lincoln","Tarte au sucre",60,"1998-03-13"
10950,"Giovanni Rovelli","Chef Anton's Cajun Seasoning",5,"1998-03-16"
10951,"Michael Holz","Geitost",15,"1998-03-16"
10951,"Michael Holz","Jack's New England Clam Chowder",6,"1998-03-16"
10951,"Michael Holz","Rhönbräu Klosterbier",50,"1998-03-16"
10952,"Maria Anders","Grandma's Boysenberry Spread",16,"1998-03-16"
10952,"Maria Anders","Rössle Sauerkraut",2,"1998-03-16"
10953,"Thomas Hardy","Sir Rodney's Marmalade",50,"1998-03-16"
10953,"Thomas Hardy","Gorgonzola Telino",50,"1998-03-16"
10954,"Felipe Izquierdo","Pavlova",28,"1998-03-17"
10954,"Felipe Izquierdo","Gorgonzola Telino",25,"1998-03-17"
10954,"Felipe Izquierdo","Rogede sild",30,"1998-03-17"
10954,"Felipe Izquierdo","Camembert Pierrot",24,"1998-03-17"
10955,"Maria Larsson","Rhönbräu Klosterbier",12,"1998-03-17"
10956,"Hanna Moos","Sir Rodney's Scones",12,"1998-03-17"
10956,"Hanna Moos","Zaanse koeken",14,"1998-03-17"
10956,"Hanna Moos","Manjimup Dried Apples",8,"1998-03-17"
10957,"Carlos Hernández","Nord-Ost Matjeshering",30,"1998-03-18"
10957,"Carlos Hernández","Steeleye Stout",40,"1998-03-18"
10957,"Carlos Hernández","Wimmers gute Semmelknödel",8,"1998-03-18"
10958,"Yvonne Moncada","Chef Anton's Gumbo Mix",20,"1998-03-18"
10958,"Yvonne Moncada","Uncle Bob's Organic Dried Pears",6,"1998-03-18"
10958,"Yvonne Moncada","Mozzarella di Giovanni",5,"1998-03-18"
10959,"André Fonseca","Rhönbräu Klosterbier",20,"1998-03-18"
10960,"Carlos Hernández","Guaraná Fantástica",10,"1998-03-19"
10960,"Carlos Hernández","Jack's New England Clam Chowder",24,"1998-03-19"
10961,"Lúcia Carvalho","Filo Mix",6,"1998-03-19"
10961,"Lúcia Carvalho","Lakkalikööri",60,"1998-03-19"
10962,"Horst Kloss","Uncle Bob's Organic Dried Pears",45,"1998-03-19"
10962,"Horst Kloss","Konbu",77,"1998-03-19"
10962,"Horst Kloss","Perth Pasties",20,"1998-03-19"
10962,"Horst Kloss","Gudbrandsdalsost",9,"1998-03-19"
10962,"Horst Kloss","Lakkalikööri",44,"1998-03-19"
10963,"Lino Rodriguez","Camembert Pierrot",2,"1998-03-19"
10964,"Dominique Perrier","Carnarvon Tigers",6,"1998-03-20"
10964,"Dominique Perrier","Côte de Blaye",5,"1998-03-20"
10964,"Dominique Perrier","Gudbrandsdalsost",10,"1998-03-20"
10965,"Rene Phillips","Manjimup Dried Apples",16,"1998-03-20"
10966,"Yang Wang","Gravad lax",8,"1998-03-20"
10966,"Yang Wang","Gnocchi di nonna Alice",12,"1998-03-20"
10966,"Yang Wang","Tarte au sucre",12,"1998-03-20"
10967,"Karin Josephs","Teatime Chocolate Biscuits",12,"1998-03-23"
10967,"Karin Josephs","Maxilaku",40,"1998-03-23"
10968,"Roland Mendel","Queso Manchego La Pastora",30,"1998-03-23"
10968,"Roland Mendel","Guaraná Fantástica",30,"1998-03-23"
10968,"Roland Mendel","Wimmers gute Semmelknödel",4,"1998-03-23"
10969,"Pedro Afonso","Spegesild",9,"1998-03-23"
10970,"Martín Sommer","Filo Mix",40,"1998-03-24"
10971,"Carine Schmitt","Thüringer Rostbratwurst",14,"1998-03-24"
10972,"Daniel Tonini","Alice Mutton",6,"1998-03-24"
10972,"Daniel Tonini","Geitost",7,"1998-03-24"
10973,"Daniel Tonini","Gumbär Gummibärchen",5,"1998-03-24"
10973,"Daniel Tonini","Jack's New England Clam Chowder",6,"1998-03-24"
10973,"Daniel Tonini","Rhönbräu Klosterbier",10,"1998-03-24"
10974,"Art Braunschweiger","Vegie-spread",10,"1998-03-25"
10975,"Elizabeth Lincoln","Northwoods Cranberry Sauce",16,"1998-03-25"
10975,"Elizabeth Lincoln","Rhönbräu Klosterbier",10,"1998-03-25"
10976,"Carlos Hernández","Rössle Sauerkraut",20,"1998-03-25"
10977,"Maria Larsson","Chartreuse verte",30,"1998-03-26"
10977,"Maria Larsson","Zaanse koeken",30,"1998-03-26"
10977,"Maria Larsson","Manjimup Dried Apples",10,"1998-03-26"
10977,"Maria Larsson","Vegie-spread",20,"1998-03-26"
10978,"Catherine Dewey","Northwoods Cranberry Sauce",20,"1998-03-26"
10978,"Catherine Dewey","Sir Rodney's Scones",40,"1998-03-26"
10978,"Catherine Dewey","Boston Crab Meat",10,"1998-03-26"
10978,"Catherine Dewey","Gula Malacca",6,"1998-03-26"
10979,"Roland Mendel","Uncle Bob's Organic Dried Pears",18,"1998-03-26"
10979,"Roland Mendel","Queso Manchego La Pastora",20,"1998-03-26"
10979,"Roland Mendel","Guaraná Fantástica",80,"1998-03-26"
10979,"Roland Mendel","Schoggi Schokolade",30,"1998-03-26"
10979,"Roland Mendel","Gorgonzola Telino",24,"1998-03-26"
10979,"Roland Mendel","Vegie-spread",35,"1998-03-26"
10980,"Maria Larsson","Rhönbräu Klosterbier",40,"1998-03-27"
10981,"Mario Pontes","Côte de Blaye",60,"1998-03-27"
10982,"Elizabeth Lincoln","Uncle Bob's Organic Dried Pears",20,"1998-03-27"
10982,"Elizabeth Lincoln","Ipoh Coffee",9,"1998-03-27"
10983,"Jose Pavarotti","Konbu",84,"1998-03-27"
10983,"Jose Pavarotti","Ravioli Angelo",15,"1998-03-27"
10984,"Jose Pavarotti","Pavlova",55,"1998-03-30"
10984,"Jose Pavarotti","Guaraná Fantástica",20,"1998-03-30"
10984,"Jose Pavarotti","Inlagd Sill",40,"1998-03-30"
10985,"Patricia McKenna","Pavlova",36,"1998-03-30"
10985,"Patricia McKenna","Carnarvon Tigers",8,"1998-03-30"
10985,"Patricia McKenna","Mascarpone Fabioli",35,"1998-03-30"
10986,"Yvonne Moncada","Queso Cabrales",30,"1998-03-30"
10986,"Yvonne Moncada","Sir Rodney's Marmalade",15,"1998-03-30"
10986,"Yvonne Moncada","Lakkalikööri",10,"1998-03-30"
10986,"Yvonne Moncada","Original Frankfurter grüne Soße",15,"1998-03-30"
10987,"Ann Devon","Uncle Bob's Organic Dried Pears",60,"1998-03-31"
10987,"Ann Devon","Ipoh Coffee",6,"1998-03-31"
10987,"Ann Devon","Mozzarella di Giovanni",20,"1998-03-31"
10988,"Paula Wilson","Uncle Bob's Organic Dried Pears",60,"1998-03-31"
10988,"Paula Wilson","Tarte au sucre",40,"1998-03-31"
10989,"Bernardo Batista","Grandma's Boysenberry Spread",40,"1998-03-31"
10989,"Bernardo Batista","Queso Cabrales",15,"1998-03-31"
10989,"Bernardo Batista","Jack's New England Clam Chowder",4,"1998-03-31"
10990,"Roland Mendel","Sir Rodney's Scones",65,"1998-04-01"
10990,"Roland Mendel","Sasquatch Ale",60,"1998-04-01"
10990,"Roland Mendel","Pâté chinois",65,"1998-04-01"
10990,"Roland Mendel","Sirop d'érable",66,"1998-04-01"
10991,"Horst Kloss","Chang",50,"1998-04-01"
10991,"Horst Kloss","Outback Lager",20,"1998-04-01"
10991,"Horst Kloss","Lakkalikööri",90,"1998-04-01"
10992,"Liz Nixon","Mozzarella di Giovanni",2,"1998-04-01"
10993,"Maria Larsson","Thüringer Rostbratwurst",50,"1998-04-01"
10993,"Maria Larsson","Jack's New England Clam Chowder",35,"1998-04-01"
10994,"Palle Ibsen","Raclette Courdavault",18,"1998-04-02"
10995,"Guillermo Fernández","Manjimup Dried Apples",20,"1998-04-02"
10995,"Guillermo Fernández","Camembert Pierrot",4,"1998-04-02"
10996,"Horst Kloss","Singaporean Hokkien Fried Mee",40,"1998-04-02"
10997,"Carlos González","Mascarpone Fabioli",50,"1998-04-03"
10997,"Carlos González","Spegesild",20,"1998-04-03"
10997,"Carlos González","Filo Mix",20,"1998-04-03"
10998,"Zbyszek Piestrzeniewicz","Guaraná Fantástica",12,"1998-04-03"
10998,"Zbyszek Piestrzeniewicz","Sirop d'érable",7,"1998-04-03"
10998,"Zbyszek Piestrzeniewicz","Longlife Tofu",20,"1998-04-03"
10998,"Zbyszek Piestrzeniewicz","Rhönbräu Klosterbier",30,"1998-04-03"
10999,"Henriette Pfalzheim","Jack's New England Clam Chowder",20,"1998-04-03"
10999,"Henriette Pfalzheim","Manjimup Dried Apples",15,"1998-04-03"
10999,"Henriette Pfalzheim","Original Frankfurter grüne Soße",21,"1998-04-03"
11000,"Paula Wilson","Chef Anton's Cajun Seasoning",25,"1998-04-06"
11000,"Paula Wilson","Guaraná Fantástica",30,"1998-04-06"
11000,"Paula Wilson","Original Frankfurter grüne Soße",30,"1998-04-06"
11001,"Maria Larsson","Uncle Bob's Organic Dried Pears",60,"1998-04-06"
11001,"Maria Larsson","Gustaf's Knäckebröd",25,"1998-04-06"
11001,"Maria Larsson","Spegesild",25,"1998-04-06"
11001,"Maria Larsson","Pâté chinois",6,"1998-04-06"
11002,"Jose Pavarotti","Konbu",56,"1998-04-06"
11002,"Jose Pavarotti","Steeleye Stout",15,"1998-04-06"
11002,"Jose Pavarotti","Singaporean Hokkien Fried Mee",24,"1998-04-06"
11002,"Jose Pavarotti","Pâté chinois",40,"1998-04-06"
11003,"Liu Wong","Chai",4,"1998-04-06"
11003,"Liu Wong","Boston Crab Meat",10,"1998-04-06"
11003,"Liu Wong","Filo Mix",10,"1998-04-06"
11004,"Catherine Dewey","Gumbär Gummibärchen",6,"1998-04-07"
11004,"Catherine Dewey","Lakkalikööri",6,"1998-04-07"
11005,"Matti Karttunen","Chai",2,"1998-04-07"
11005,"Matti Karttunen","Raclette Courdavault",10,"1998-04-07"
11006,"Howard Snyder","Chai",8,"1998-04-07"
11006,"Howard Snyder","Thüringer Rostbratwurst",2,"1998-04-07"
11007,"Isabel de Castro","Northwoods Cranberry Sauce",30,"1998-04-08"
11007,"Isabel de Castro","Thüringer Rostbratwurst",10,"1998-04-08"
11007,"Isabel de Castro","Singaporean Hokkien Fried Mee",14,"1998-04-08"
11008,"Roland Mendel","Rössle Sauerkraut",70,"1998-04-08"
11008,"Roland Mendel","Sasquatch Ale",90,"1998-04-08"
11008,"Roland Mendel","Flotemysost",21,"1998-04-08"
11009,"José Pedro Freyre","Guaraná Fantástica",12,"1998-04-08"
11009,"José Pedro Freyre","Inlagd Sill",18,"1998-04-08"
11009,"José Pedro Freyre","Camembert Pierrot",9,"1998-04-08"
11010,"Maurizio Moroni","Uncle Bob's Organic Dried Pears",20,"1998-04-09"
11010,"Maurizio Moroni","Guaraná Fantástica",10,"1998-04-09"
11011,"Maria Anders","Escargots de Bourgogne",40,"1998-04-09"
11011,"Maria Anders","Flotemysost",20,"1998-04-09"
11012,"Peter Franken","Teatime Chocolate Biscuits",50,"1998-04-09"
11012,"Peter Franken","Camembert Pierrot",36,"1998-04-09"
11012,"Peter Franken","Flotemysost",60,"1998-04-09"
11013,"Alejandra Camino","Tunnbröd",10,"1998-04-09"
11013,"Alejandra Camino","Singaporean Hokkien Fried Mee",4,"1998-04-09"
11013,"Alejandra Camino","Rogede sild",20,"1998-04-09"
11013,"Alejandra Camino","Scottish Longbreads",2,"1998-04-09"
11014,"Felipe Izquierdo","Jack's New England Clam Chowder",28,"1998-04-10"
11015,"Jonas Bergulfsen","Nord-Ost Matjeshering",15,"1998-04-10"
11015,"Jonas Bergulfsen","Original Frankfurter grüne Soße",18,"1998-04-10"
11016,"Thomas Hardy","Gorgonzola Telino",15,"1998-04-10"
11016,"Thomas Hardy","Inlagd Sill",16,"1998-04-10"
11017,"Roland Mendel","Aniseed Syrup",25,"1998-04-13"
11017,"Roland Mendel","Raclette Courdavault",110,"1998-04-13"
11017,"Roland Mendel","Outback Lager",30,"1998-04-13"
11018,"Fran Wilson","Queso Manchego La Pastora",20,"1998-04-13"
11018,"Fran Wilson","Carnarvon Tigers",10,"1998-04-13"
11018,"Fran Wilson","Gnocchi di nonna Alice",5,"1998-04-13"
11019,"Sergio Gutiérrez","Spegesild",3,"1998-04-13"
11019,"Sergio Gutiérrez","Maxilaku",2,"1998-04-13"
11020,"Henriette Pfalzheim","Ikura",24,"1998-04-14"
11021,"Horst Kloss","Chang",11,"1998-04-14"
11021,"Horst Kloss","Sir Rodney's Marmalade",15,"1998-04-14"
11021,"Horst Kloss","Gumbär Gummibärchen",63,"1998-04-14"
11021,"Horst Kloss","Manjimup Dried Apples",44,"1998-04-14"
11021,"Horst Kloss","Mozzarella di Giovanni",35,"1998-04-14"
11022,"Mario Pontes","Teatime Chocolate Biscuits",35,"1998-04-14"
11022,"Mario Pontes","Gudbrandsdalsost",30,"1998-04-14"
11023,"Victoria Ashworth","Uncle Bob's Organic Dried Pears",4,"1998-04-14"
11023,"Victoria Ashworth","Ipoh Coffee",30,"1998-04-14"
11024,"Ann Devon","Gumbär Gummibärchen",12,"1998-04-15"
11024,"Ann Devon","Geitost",30,"1998-04-15"
11024,"Ann Devon","Louisiana Fiery Hot Pepper Sauce",21,"1998-04-15"
11024,"Ann Devon","Flotemysost",50,"1998-04-15"
11025,"Pirkko Koskitalo","Chai",10,"1998-04-15"
11025,"Pirkko Koskitalo","Konbu",20,"1998-04-15"
11026,"Paolo Accorti","Carnarvon Tigers",8,"1998-04-15"
11026,"Paolo Accorti","Manjimup Dried Apples",10,"1998-04-15"
11027,"Elizabeth Lincoln","Guaraná Fantástica",30,"1998-04-16"
11027,"Elizabeth Lincoln","Tarte au sucre",21,"1998-04-16"
11028,"Philip Cramer","Pâté chinois",35,"1998-04-16"
11028,"Philip Cramer","Raclette Courdavault",24,"1998-04-16"
11029,"Yang Wang","Gnocchi di nonna Alice",20,"1998-04-16"
11029,"Yang Wang","Vegie-spread",12,"1998-04-16"
11030,"Jose Pavarotti","Chang",100,"1998-04-17"
11030,"Jose Pavarotti","Chef Anton's Gumbo Mix",70,"1998-04-17"
11030,"Jose Pavarotti","Thüringer Rostbratwurst",60,"1998-04-17"
11030,"Jose Pavarotti","Raclette Courdavault",100,"1998-04-17"
11031,"Jose Pavarotti","Chai",45,"1998-04-17"
11031,"Jose Pavarotti","Konbu",80,"1998-04-17"
11031,"Jose Pavarotti","Guaraná Fantástica",21,"1998-04-17"
11031,"Jose Pavarotti","Wimmers gute Semmelknödel",20,"1998-04-17"
11031,"Jose Pavarotti","Flotemysost",16,"1998-04-17"
